symbol,date,open,high,low,close,network,close_next,lag_1,lag_2,lag_3,lag_5,lag_7,lag_14,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_mean_60,roll_std_60,ret_1,ret_7
BTCUSDT,2025-04-12,83423.83,85905.0,82792.95,85276.9,Bitcoin,83760.0,83423.84,79607.3,82615.22,79163.24,83537.99,82648.54,80691.27428571429,3159.8149703566332,83563.40233333335,2631.9396682288843,86932.67983333333,5817.822754175608,0.022212595344448305,0.020815798895807536
BTCUSDT,2025-04-13,85276.91,86100.0,83034.23,83760.0,Bitcoin,84591.58,85276.9,83423.84,79607.3,76322.42,78430.0,82389.99,81452.70285714287,3166.277670228134,83555.96233333334,2631.0273727740696,86697.51333333334,5651.007981213888,-0.017787935537056265,0.06795868927706228
BTCUSDT,2025-04-14,83760.0,85799.99,83678.0,84591.58,Bitcoin,83643.99,83760.0,85276.9,83423.84,82615.22,79163.24,82550.01,82228.18000000001,3176.823404492029,83564.40033333332,2634.0276142719376,86497.23733333332,5504.862852905577,0.009928127984718316,0.06857147332524538
BTCUSDT,2025-04-15,84591.58,86496.42,83600.0,83643.99,Bitcoin,84030.38,84591.58,83760.0,85276.9,79607.3,76322.42,85158.34,83274.11857142857,1826.738713849403,83600.04899999998,2627.3974872540634,86266.29583333334,5323.082163283535,-0.011201942320973268,0.0959294791753198
BTCUSDT,2025-04-16,83643.99,85500.0,83111.64,84030.38,Bitcoin,84947.91,83643.99,84591.58,83760.0,83423.84,82615.22,82516.29,83476.28428571428,1819.960309125037,83600.72733333333,2627.5096093525303,86040.64116666667,5118.850333916414,0.004619459210398746,0.0171295313381723
BTCUSDT,2025-04-17,84030.38,85470.01,83736.26,84947.91,Bitcoin,84474.69,84030.38,83643.99,84591.58,85276.9,79607.3,83213.09,84239.22857142857,706.5866447056475,83675.15666666668,2633.174596875201,85854.47099999999,4946.346053590003,0.010919027142326287,0.06708693800694165
BTCUSDT,2025-04-18,84947.92,85132.08,84303.96,84474.69,Bitcoin,85077.01,84947.91,84030.38,83643.99,83760.0,83423.84,83889.87,84389.34999999999,609.4282262324225,83596.11499999999,2569.5337315076954,85666.04916666666,4774.174025769468,-0.005570707978571843,0.012596519172457299
BTCUSDT,2025-04-19,84474.7,85677.99,84364.45,85077.01,Bitcoin,85179.24,84474.69,84947.91,84030.38,84591.58,85276.9,83537.99,84360.79428571429,563.8912201456609,83624.569,2581.4182916349678,85489.47033333333,4590.2140437820735,0.007130183016948566,-0.002344011097964338
BTCUSDT,2025-04-20,85077.0,85320.76,83949.52,85179.24,Bitcoin,87516.23,85077.01,84474.69,84947.91,83643.99,83760.0,78430.0,84563.54285714286,567.0083156233081,83660.91733333333,2595.817300280012,85298.38483333333,4350.350598152735,0.0012016172171542827,0.01694412607449869
BTCUSDT,2025-04-21,85179.24,88465.99,85144.76,87516.23,Bitcoin,93442.99,85179.24,85077.01,84474.69,84030.38,84591.58,79163.24,84981.34999999999,1253.3040467615692,83783.43866666667,2689.638902911014,85118.57199999999,4013.566631178553,0.02743614523914495,0.03457377199952982
BTCUSDT,2025-04-22,87516.22,93888.0,87076.03,93442.99,Bitcoin,93691.08,87516.23,85179.24,85077.01,84947.91,83643.99,76322.42,86381.20714285715,3304.498090454848,84028.78833333334,3194.855350416112,85072.92216666667,3899.5571523863973,0.0677218385664009,0.11715127410827719
BTCUSDT,2025-04-23,93442.99,94696.05,91935.41,93691.08,Bitcoin,93980.47,93442.99,87516.23,85179.24,84474.69,84030.38,82615.22,87761.30714285714,4084.388298568919,84235.21900000001,3601.009688284503,85025.25666666667,3772.2807856832387,0.0026549878166355345,0.11496675369074838
BTCUSDT,2025-04-24,93691.07,94005.0,91660.01,93980.47,Bitcoin,94638.68,93691.08,93442.99,87516.23,85077.01,84947.91,79607.3,89051.67285714285,4457.219687670067,84454.80566666667,3981.004294397444,84987.29783333333,3667.3338302039583,0.0030887678955136,0.10633057364212961
BTCUSDT,2025-04-25,93980.47,95758.04,92855.96,94638.68,Bitcoin,94628.0,93980.47,93691.08,93442.99,85179.24,84474.69,83423.84,90503.67142857144,4372.425372808296,84712.456,4375.8717038838995,85038.72783333334,3780.849410780928,0.007003689170739236,0.12031994435256266
BTCUSDT,2025-04-26,94638.68,95199.0,93870.69,94628.0,Bitcoin,93749.3,94638.68,93980.47,93691.08,87516.23,85077.01,85276.9,91868.09857142858,3856.5620214613464,84958.989,4717.706363927628,85137.85449999999,3952.037261599995,-0.0001128502637609552,0.1122628780677648
BTCUSDT,2025-04-27,94628.0,95369.0,93602.58,93749.3,Bitcoin,95011.18,94628.0,94638.68,93980.47,93442.99,85179.24,83760.0,93092.39285714286,2501.4741684430387,85269.81966666666,4981.1061517141225,85296.17466666667,4103.24853485588,-0.009285835059390402,0.10061207402179217
BTCUSDT,2025-04-28,93749.29,95630.0,92800.01,95011.18,Bitcoin,94256.82,93749.3,94628.0,94638.68,93691.08,87516.23,84591.58,94163.1,592.6625630976719,85681.90766666667,5260.325264642756,85467.88466666666,4289.579935732747,0.013460153835815225,0.08564068630470034
BTCUSDT,2025-04-29,95011.18,95461.53,93742.54,94256.82,Bitcoin,94172.0,95011.18,93749.3,94628.0,93980.47,93442.99,83643.99,94279.36142857141,500.516644756674,86077.46866666667,5447.106094267385,85632.99933333333,4434.053657283142,-0.007939697201950202,0.008709374560895489
BTCUSDT,2025-04-30,94256.82,95228.45,92910.0,94172.0,Bitcoin,96489.91,94256.82,95011.18,93749.3,94638.68,93691.08,84030.38,94348.06428571428,435.03109642811194,86464.86833333333,5598.750159397385,85768.12383333335,4568.910922679343,-0.0008998818334843284,0.00513303934590148
BTCUSDT,2025-05-01,94172.0,97424.02,94130.43,96489.91,Bitcoin,96887.14,94172.0,94256.82,95011.18,94628.0,93980.47,84947.91,94706.55571428571,883.956739472871,86842.58733333334,5882.611406735513,85805.12233333333,4647.241830164101,0.024613579407891883,0.026701717920755152
BTCUSDT,2025-05-02,96489.9,97895.68,96350.0,96887.14,Bitcoin,95856.42,96489.91,94172.0,94256.82,93749.3,94638.68,84474.69,95027.76428571428,1205.2934078166336,87321.61566666666,6099.294863851468,85982.89783333334,4862.44128353331,0.004116803508263045,0.023758361803017713
BTCUSDT,2025-05-03,96887.13,96935.67,95753.01,95856.42,Bitcoin,94277.62,96887.14,96489.91,94172.0,95011.18,94628.0,85077.01,95203.25285714286,1226.6266975822364,87743.06000000001,6240.78625495662,86125.80516666667,5024.5671945450695,-0.010638357164841517,0.012981569937016602
BTCUSDT,2025-05-04,95856.42,96304.48,94151.38,94277.62,Bitcoin,94733.68,95856.42,96887.14,96489.91,94256.82,93749.3,85179.24,95278.72714285715,1135.0933171718461,88089.31833333333,6307.443701928776,86186.99866666667,5101.819923070999,-0.016470466975503584,0.005635455411400425
BTCUSDT,2025-05-05,94277.61,95199.0,93514.1,94733.68,Bitcoin,96834.02,94277.62,95856.42,96887.14,94172.0,95011.18,87516.23,95239.08428571429,1150.7327414563329,88462.50799999999,6359.858955488456,86267.0285,5198.309192812858,0.0048374152847727725,-0.002920708910256642
BTCUSDT,2025-05-06,94733.68,96920.65,93377.0,96834.02,Bitcoin,97030.5,94733.68,94277.62,95856.42,96489.91,94256.82,93442.99,95607.25571428573,1195.4943505762278,89075.97533333334,6245.348899454385,86434.23300000001,5374.170225222112,0.022170995574119168,0.027342318571748958
BTCUSDT,2025-05-07,96834.02,97732.0,95784.61,97030.5,Bitcoin,103261.6,96834.02,94733.68,94277.62,96887.14,94172.0,93691.08,96015.61285714286,1108.5739256758302,89671.55066666666,6118.084963380718,86614.36716666668,5545.359572004242,0.0020290389679165077,0.030354033045915996
BTCUSDT,2025-05-08,97030.5,104145.76,96876.29,103261.6,Bitcoin,102971.99,97030.5,96834.02,94733.68,95856.42,96489.91,93980.47,96982.99714285714,2974.955526085809,90569.52333333335,6067.9981615808265,86989.821,5892.264123631764,0.06421795208723036,0.0701802913900531
BTCUSDT,2025-05-09,103261.61,104361.3,102315.14,102971.99,Bitcoin,104809.53,103261.6,97030.5,96834.02,94277.62,96887.14,94638.68,97852.26142857142,3734.3376555795157,91248.08233333332,6282.2531028071635,87396.08983333335,6138.894750126064,-0.002804624371499198,0.06280348454913631
BTCUSDT,2025-05-10,102971.99,104984.57,102818.76,104809.53,Bitcoin,104118.0,102971.99,103261.6,97030.5,94733.68,95856.42,94628.0,99131.27714285713,4409.094785034926,92088.15666666668,6356.554369994297,87760.69883333333,6507.893448881005,0.017845046988020696,0.09340125575313585
BTCUSDT,2025-05-11,104809.53,104972.0,103345.06,104118.0,Bitcoin,102791.32,104809.53,102971.99,103261.6,96834.02,94277.62,93749.3,100537.0457142857,4165.669638028661,92777.96200000001,6505.010073647833,88101.33016666667,6818.166594491793,-0.006597968715249425,0.10437662724196906
BTCUSDT,2025-05-12,104118.0,105819.45,100718.37,102791.32,Bitcoin,104103.72,104118.0,104809.53,102971.99,97030.5,94733.68,95011.18,101688.13714285716,3322.760895253008,93361.776,6593.925546837836,88462.58916666666,7013.212413640875,-0.01274208110028996,0.0850557056371084
BTCUSDT,2025-05-13,102791.32,104976.25,101429.7,104103.72,Bitcoin,103507.82,102791.32,104118.0,104809.53,103261.6,96834.02,94256.82,102726.66571428571,2613.0198350301152,94039.9,6618.457636670515,88797.93116666665,7271.673092390421,0.012767615008738131,0.0750738221959597
BTCUSDT,2025-05-14,104103.72,104356.95,102602.05,103507.82,Bitcoin,103763.71,104103.72,102791.32,104118.0,102971.99,97030.5,94172.0,103651.99714285714,723.1258943108306,94670.44133333332,6588.283095576774,89117.42083333334,7490.248907848637,-0.005724099004339123,0.06675550471243574
BTCUSDT,2025-05-15,103507.83,104192.7,101383.07,103763.71,Bitcoin,103463.9,103507.82,104103.72,102791.32,104809.53,103261.6,96489.91,103723.72714285715,702.557214412356,95341.09866666667,6449.726587499989,89470.57383333333,7673.802271477532,0.0024721803627976158,0.004862504551546687
BTCUSDT,2025-05-16,103763.71,104550.33,103100.49,103463.9,Bitcoin,103126.65,103763.71,103507.82,104103.72,104118.0,102971.99,96887.14,103794.0,636.3114185410458,95988.88266666667,6247.286417748796,89794.805,7848.172975433295,-0.002889353127408567,0.004777124342260297
BTCUSDT,2025-05-17,103463.9,103709.86,102612.5,103126.65,Bitcoin,106454.26,103463.9,103763.71,103507.82,102791.32,104809.53,95856.42,103553.58857142857,489.69796556649317,96594.84066666667,6016.8101645251845,90134.99866666667,7977.411220726655,-0.00325959102643536,-0.01605655516249338
BTCUSDT,2025-05-18,103126.65,106660.0,103105.09,106454.26,Bitcoin,105573.74,103126.65,103463.9,103763.71,104103.72,104118.0,94277.62,103887.34,1207.9203166458162,97327.493,5825.227082398393,90461.804,8237.778391982178,0.0322672170578604,0.022438579304250972
BTCUSDT,2025-05-19,106454.27,107108.62,102000.0,105573.74,Bitcoin,106849.99,106454.26,103126.65,103463.9,103507.82,102791.32,94733.68,104284.82857142856,1244.396367513219,98010.71733333333,5533.556683281791,90817.64316666666,8422.78395838673,-0.008271345834351629,0.027068627973646064
BTCUSDT,2025-05-20,105573.73,107320.0,104184.72,106849.99,Bitcoin,109643.99,105573.74,106454.26,103126.65,103763.71,104103.72,96834.02,104677.15285714285,1568.4896312874894,98733.07566666667,5205.49815865627,91196.9965,8624.736036171827,0.012088706907607882,0.026380133197929867
BTCUSDT,2025-05-21,106850.0,110797.38,106100.01,109643.99,Bitcoin,111696.21,106849.99,105573.74,106454.26,103463.9,103507.82,97030.5,105553.74857142857,2333.957650625583,99470.66766666668,5128.447662688255,91627.05316666668,8890.9172453232,0.02614880918566298,0.05928218756805048
BTCUSDT,2025-05-22,109643.99,111980.0,109177.37,111696.21,Bitcoin,107318.3,109643.99,106849.99,105573.74,103126.65,103763.71,103261.6,106686.96285714286,3115.0313503596485,100079.10833333334,5460.68479154063,92053.94833333333,9228.686646108365,0.018717122570968137,0.07644772917236664
BTCUSDT,2025-05-23,111696.22,111800.0,106800.0,107318.3,Bitcoin,107761.91,111696.21,109643.99,106849.99,106454.26,103463.9,102971.99,107237.59142857145,2772.14211767375,100533.34899999999,5477.736210887536,92384.284,9415.68174513701,-0.03919479452346686,0.03725357346862057
BTCUSDT,2025-05-24,107318.3,109506.03,106875.41,107761.91,Bitcoin,109004.19,107318.3,111696.21,109643.99,105573.74,103126.65,104809.53,107899.77142857143,2098.1867406519127,100992.73033333334,5487.110792247649,92723.768,9598.1026597137,0.004133591381898505,0.04494725660147014
BTCUSDT,2025-05-25,107761.9,109299.99,106600.64,109004.19,Bitcoin,109434.79,107761.91,107318.3,111696.21,106849.99,106454.26,104118.0,108264.04714285715,2025.4910972626917,101471.58066666666,5540.054031996289,93092.01833333334,9793.111551229156,0.011528006509906819,0.02395329224025433
BTCUSDT,2025-05-26,109004.2,110422.22,108670.58,109434.79,Bitcoin,108938.17,109004.19,107761.91,107318.3,109643.99,105573.74,102791.32,108815.62571428572,1664.2765686613795,101965.14033333333,5568.828991790006,93462.06466666666,9985.521237074183,0.003950306864350717,0.03657206801615609
BTCUSDT,2025-05-27,109434.78,110718.0,107516.57,108938.17,Bitcoin,107781.78,109434.79,109004.19,107761.91,111696.21,106849.99,104103.72,109113.93714285715,1422.864737290206,102471.436,5485.959775648771,93870.62783333335,10110.191274383364,-0.004538044985511469,0.01954309962967704
BTCUSDT,2025-05-28,108938.17,109284.7,106769.43,107781.78,Bitcoin,105589.75,108938.17,109434.79,109004.19,107318.3,109643.99,103507.82,108847.90714285716,1480.1771999405591,102897.12266666666,5381.593613511109,94289.51516666666,10157.904988906888,-0.010615103962183348,-0.016984150248454122
BTCUSDT,2025-05-29,107781.78,108891.91,105322.86,105589.75,Bitcoin,103985.48,107781.78,108938.17,109434.79,107761.91,111696.21,103763.71,107975.55571428571,1311.5720183791368,103274.887,5146.807446492904,94676.17783333334,10138.803726349292,-0.02033766746104948,-0.05467025246425106
BTCUSDT,2025-05-30,105589.75,106313.12,103621.0,103985.48,Bitcoin,104591.88,105589.75,107781.78,108938.17,109004.19,107318.3,103463.9,107499.43857142857,2009.2798607164548,103602.003,4851.702240203137,95033.43566666667,10081.772686828572,-0.015193425498213675,-0.031055467706812445
BTCUSDT,2025-05-31,103985.47,104900.0,103068.55,104591.88,Bitcoin,105642.93,103985.48,105589.75,107781.78,109434.79,107761.91,103126.65,107046.57714285715,2279.3513197523575,103872.06866666667,4664.0272294160295,95357.328,10071.303636230774,0.005831583409529939,-0.02941698045255503
BTCUSDT,2025-06-01,104591.88,105866.91,103752.49,105642.93,Bitcoin,105857.99,104591.88,103985.48,105589.75,108938.17,109004.19,106454.26,106566.39714285712,2148.511966049224,104163.92833333332,4482.273935442093,95742.77199999998,10013.910313305756,0.0100490592577549,-0.030836062356869087
BTCUSDT,2025-06-02,105642.93,105935.63,103659.88,105857.99,Bitcoin,105376.89,105642.93,104591.88,103985.48,107781.78,109434.79,105573.74,106055.42571428571,1738.9241166579643,104497.314,4206.535881212297,96120.18699999999,9960.263223366297,0.0020357254385126033,-0.032684304506820805
BTCUSDT,2025-06-03,105858.0,106794.67,104872.5,105376.89,Bitcoin,104696.86,105857.99,105642.93,104591.88,105589.75,108938.17,106849.99,105546.67142857143,1188.94365839889,104867.28966666668,3738.7921161521763,96478.30399999999,9899.165171627168,-0.004544767948078454,-0.03269083738050671
BTCUSDT,2025-06-04,105376.9,106000.0,104179.0,104696.86,Bitcoin,101508.68,105376.89,105857.99,105642.93,103985.48,107781.78,109643.99,105105.96857142857,689.0159912368939,105199.39566666666,3213.1657913807817,96830.95183333334,9806.817156101744,-0.00645331248625769,-0.028621906225709037
BTCUSDT,2025-06-05,104696.86,105909.71,100372.26,101508.68,Bitcoin,104288.44,104696.86,105376.89,105857.99,104591.88,105589.75,111696.21,104522.95857142856,1481.8678636482232,105355.21766666668,2890.6630602044866,97215.5965,9521.30093884264,-0.030451534076571196,-0.03865024777499715
BTCUSDT,2025-06-06,101508.69,105333.0,101095.8,104288.44,Bitcoin,105552.15,101508.68,104696.86,105376.89,105642.93,103985.48,107318.3,104566.23857142856,1467.9122265244698,105597.149,2438.2244964687434,97634.34983333334,9262.894266394705,0.027384456186406947,0.002913483690222929
BTCUSDT,2025-06-07,104288.43,105900.0,103871.09,105552.15,Bitcoin,105734.0,104288.44,101508.68,104696.86,105857.99,104591.88,107761.91,104703.42,1514.8283995442428,105673.50066666667,2398.099611321178,98121.512,8883.92662926391,0.012117450409652175,0.009181114250934153
BTCUSDT,2025-06-08,105552.15,106488.14,104964.14,105734.0,Bitcoin,110263.02,105552.15,104288.44,101508.68,105376.89,105642.93,109004.19,104716.43000000001,1524.6016832818264,105765.56766666667,2343.1983810911365,98506.825,8699.427123528341,0.0017228450581063814,0.0008620548483462276
BTCUSDT,2025-06-09,105734.01,110530.17,105318.37,110263.02,Bitcoin,110274.39,105734.0,105552.15,104288.44,104696.86,105857.99,109434.79,105345.72,2602.432254058874,105947.35066666667,2474.3407247263967,99017.75366666666,8467.76048863895,0.042834093101556725,0.04161263594746134
BTCUSDT,2025-06-10,110263.02,110400.0,108331.03,110274.39,Bitcoin,108645.12,110263.02,105734.0,105552.15,101508.68,105376.89,108938.17,106045.36285714286,3201.568296136018,106152.56366666667,2570.8033958859173,99465.26283333333,8338.191634948884,0.00010311707406529536,0.04647603473588946
BTCUSDT,2025-06-11,110274.39,110392.01,108064.0,108645.12,Bitcoin,105671.73,110274.39,110263.02,105734.0,104288.44,104696.86,107781.78,106609.4,3271.430606666289,106347.69033333333,2528.694078355941,99854.73316666667,8208.986243904345,-0.014774690660270262,0.0377113506555975
BTCUSDT,2025-06-12,108645.13,108813.55,105671.72,105671.73,Bitcoin,106066.59,108645.12,110274.39,110263.02,105552.15,101508.68,105589.75,107204.12142857142,2469.8034588702412,106399.95733333332,2496.7156553895443,100219.92866666667,7964.598370781672,-0.027367911232460296,0.04101176372306292
BTCUSDT,2025-06-13,105671.74,106179.53,102664.31,106066.59,Bitcoin,105414.64,105671.73,108645.12,110274.39,105734.0,104288.44,103985.48,107458.14285714284,2196.2341294263247,106485.24966666667,2437.5122621262612,100577.84550000001,7729.436035721628,0.003736666372359032,0.017050307780996476
BTCUSDT,2025-06-14,106066.59,106252.0,104300.0,105414.64,Bitcoin,105594.01,106066.59,105671.73,108645.12,110263.02,105552.15,104591.88,107438.49857142857,2216.643858685349,106540.28066666666,2392.164575879942,100940.68966666666,7426.072335932614,-0.0061466103511010894,-0.0013027683472103258
BTCUSDT,2025-06-15,105414.63,106128.57,104494.53,105594.01,Bitcoin,106794.53,105414.64,106066.59,105671.73,110274.39,105734.0,105642.93,107418.5,2235.1391861059838,106611.28433333334,2328.4681506762863,101300.0835,7108.828899986225,0.0017015663099546607,-0.0013239828248245988
BTCUSDT,2025-06-16,105594.02,108952.38,104980.37,106794.53,Bitcoin,104551.17,105594.01,105414.64,106066.59,108645.12,110263.02,105857.99,106923.00142857143,1850.8779798645069,106733.54699999999,2233.5499166912687,101664.19383333334,6810.301563178341,0.011369205507016922,-0.03145651189310805
BTCUSDT,2025-06-17,106794.53,107771.34,103371.02,104551.17,Bitcoin,104886.78,106794.53,105594.01,105414.64,105671.73,110274.39,105376.89,106105.39857142858,1308.2401488821035,106670.11066666666,2268.5074446789586,101998.80183333332,6434.243761333398,-0.02100631933114927,-0.05189981100779606
BTCUSDT,2025-06-18,104551.17,105550.27,103500.0,104886.78,Bitcoin,104658.59,104551.17,106794.53,105594.01,106066.59,108645.12,104696.86,105568.49285714285,740.0366869890688,106647.212,2283.374423132428,102328.96466666667,6047.864174452307,0.0032100071190022117,-0.03459281005902515
BTCUSDT,2025-06-19,104886.79,105226.17,103929.27,104658.59,Bitcoin,103297.99,104886.78,104551.17,106794.53,105414.64,105671.73,101508.68,105423.75857142858,812.0503880180024,106574.16533333334,2311.5421632837074,102653.62049999999,5619.296380238886,-0.002175583996381625,-0.009587616290563261
BTCUSDT,2025-06-20,104658.59,106524.65,102345.0,103297.99,Bitcoin,102120.01,104658.59,104886.78,104551.17,105594.01,106066.59,104288.44,105028.2442857143,1077.5894331304257,106362.632,2311.296835588517,102916.64983333334,5256.370746121763,-0.013000366238452021,-0.026102470155776603
BTCUSDT,2025-06-21,103297.98,103982.64,100837.9,102120.01,Bitcoin,100963.87,103297.99,104658.59,104886.78,106794.53,105414.64,105552.15,104557.58285714287,1512.4518542495125,106043.42533333333,2208.2658126114593,103061.26683333333,5108.593842160403,-0.011403706887229914,-0.03125400798219302
BTCUSDT,2025-06-22,102120.02,103399.62,98200.0,100963.87,Bitcoin,105333.93,102120.01,103297.99,104658.59,104551.17,105594.01,105734.0,103896.13428571427,1936.6231373692788,105831.611,2379.8530575460704,103182.48,4966.810602122262,-0.01132138549535977,-0.04384850996756351
BTCUSDT,2025-06-23,100963.87,106074.2,99613.33,105333.93,Bitcoin,106083.0,100963.87,102120.01,103297.99,104886.78,106794.53,110263.02,103687.47714285714,1626.0816519953323,105750.67833333332,2353.0790242908975,103371.70433333333,4824.525346016114,0.043283404251441615,-0.013676730446774865
BTCUSDT,2025-06-24,105333.94,106290.0,104622.02,106083.0,Bitcoin,107340.58,105333.93,100963.87,102120.01,104658.59,104551.17,110274.39,103906.30999999998,1849.42328424263,105653.30533333334,2272.876807145257,103562.443,4697.978613090965,0.007111383767794521,0.014651485966154176
BTCUSDT,2025-06-25,106083.0,108135.3,105808.03,107340.58,Bitcoin,106947.06,106083.0,105333.93,100963.87,103297.99,104886.78,108645.12,104256.85285714285,2254.4373228123663,105583.49833333332,2183.1184547163925,103774.31933333333,4573.219265421012,0.01185467982617383,0.023394750034275047
BTCUSDT,2025-06-26,107340.59,108272.45,106562.5,106947.06,Bitcoin,107047.59,107340.58,106083.0,105333.93,102120.01,104658.59,105671.73,104583.77714285713,2477.3168003015194,105517.128,2106.537502433779,103994.28199999999,4396.855557365929,-0.0036660878858676416,0.0218660503643322
BTCUSDT,2025-06-27,106947.06,107735.34,106356.76,107047.59,Bitcoin,107296.79,106947.06,107340.58,106083.0,100963.87,103297.99,106066.59,105119.43428571428,2557.0561318883374,105492.65500000001,2083.4587013451046,104194.88883333333,4252.25756760442,0.0009399977895605538,0.0362988669963471
BTCUSDT,2025-06-28,107047.58,107577.75,106811.51,107296.79,Bitcoin,108356.93,107047.59,106947.06,107340.58,105333.93,102120.01,105414.64,105858.9742857143,2278.4172996975967,105549.55633333333,2109.3514892697854,104412.22166666666,4064.8191652789105,0.002327936574751499,0.05069310118555603
BTCUSDT,2025-06-29,107296.79,108528.5,107172.52,108356.93,Bitcoin,107146.5,107296.79,107047.59,106947.06,106083.0,100963.87,105594.01,106915.12571428569,967.5276267691755,105695.27133333334,2148.2115556282356,104648.63716666665,3866.8245253321156,0.009880444699230884,0.07322480804271869
BTCUSDT,2025-06-30,108356.93,108789.99,106733.33,107146.5,Bitcoin,105681.14,108356.93,107296.79,107047.59,107340.58,105333.93,106794.53,107174.06428571428,670.9033882472665,105780.42533333333,2153.5906651795485,104826.247,3727.973406041769,-0.011170766835125301,0.017207845563153468
BTCUSDT,2025-07-01,107146.51,107540.0,105250.85,105681.14,Bitcoin,108849.6,107146.5,108356.93,107296.79,106947.06,106083.0,104551.17,107116.6557142857,786.977294989069,105781.69900000001,2153.5178420534153,104972.81366666665,3580.5071889339556,-0.013676228341569674,-0.003788165870120541
BTCUSDT,2025-07-02,105681.13,109730.0,105100.19,108849.6,Bitcoin,109584.78,105681.14,107146.5,108356.93,107047.59,107340.58,104886.78,107332.23,1028.2385812640036,105881.41933333334,2225.2423786460445,105189.36666666667,3408.585866006936,0.02998131927797143,0.014058243396858794
BTCUSDT,2025-07-03,108849.59,110529.18,108530.4,109584.78,Bitcoin,107984.24,108849.6,105681.14,107146.5,107296.79,106947.06,104658.59,107709.04714285713,1308.6465616265814,106021.68233333333,2322.82174395933,105444.486,3140.3262524816346,0.006754090047184302,0.024663791599320195
BTCUSDT,2025-07-04,109584.77,109767.59,107245.0,107984.24,Bitcoin,108198.12,109584.78,108849.6,105681.14,108356.93,107047.59,103297.99,107842.85428571429,1277.2503041019588,106131.26166666667,2335.6736770434636,105665.32866666667,2824.349289254841,-0.014605495398174795,0.008749846680341067
BTCUSDT,2025-07-05,107984.25,108420.56,107756.31,108198.12,Bitcoin,109203.84,107984.24,109584.78,108849.6,107146.5,107296.79,102120.01,107971.61571428571,1258.3177275746327,106354.24299999999,2194.175645202488,105854.73033333333,2593.703671008719,0.001980659399927198,0.008400344502384582
BTCUSDT,2025-07-06,108198.12,109700.0,107800.01,109203.84,Bitcoin,108262.94,108198.12,107984.24,109584.78,105681.14,108356.93,100963.87,108092.60285714285,1339.6283932209965,106518.08966666667,2217.9913654589286,106057.61933333332,2357.0675657158135,0.009295170747883663,0.007815928339793388
BTCUSDT,2025-07-07,109203.85,109700.0,107513.2,108262.94,Bitcoin,108922.98,109203.84,108198.12,107984.24,108849.6,107146.5,105333.93,108252.0942857143,1273.0191741795134,106608.44933333334,2232.4534391835477,106140.975,2344.915553219615,-0.00861599738617247,0.010419752395085302
BTCUSDT,2025-07-08,108262.94,109216.56,107429.57,108922.98,Bitcoin,111233.99,108262.94,109203.84,108198.12,109584.78,105681.14,106083.0,108715.21428571429,586.2860036667586,106714.74866666667,2265.0645610644438,106240.15816666666,2334.436222030451,0.006096638424931022,0.0306756721208723
BTCUSDT,2025-07-09,108922.99,111999.79,108324.53,111233.99,Bitcoin,116010.0,108922.98,108262.94,109203.84,107984.24,108849.6,107340.58,109055.84142857142,1123.7119510865457,106747.11433333332,2323.6927596073874,106347.2325,2413.695811180704,0.02121691859697572,0.021905362996281097
BTCUSDT,2025-07-10,111234.0,116868.0,110500.0,116010.0,Bitcoin,117527.66,111233.99,108922.98,108262.94,108198.12,109584.78,106947.06,109973.73,2879.793994698375,106938.30133333334,2809.158030482551,106545.43250000001,2698.9399189680653,0.04293660597808269,0.05863241227477034
BTCUSDT,2025-07-11,116010.01,118869.98,115222.22,117527.66,Bitcoin,117420.0,116010.0,111233.99,108922.98,109203.84,107984.24,107047.59,111337.07571428572,3869.799476708062,107234.386,3401.019114415101,106791.03816666667,3004.7108664729326,0.013082148090681978,0.08837789662639661
BTCUSDT,2025-07-12,117527.66,118200.0,116900.05,117420.0,Bitcoin,119086.64,117527.66,116010.0,111233.99,108262.94,108198.12,107296.79,112654.48714285715,4180.350916772313,107625.99500000001,3860.2532970229604,107012.97616666667,3281.86263320355,-0.000916039679510372,0.08523142546284546
